1.730000 	 -0.300194 	 0.246953 	 -0.299294 	 0.199806 	 0.746953 	 0.200706
1.740000 	 -0.285100 	 0.250148 	 -0.298368 	 0.214900 	 0.750148 	 0.201632
1.750000 	 -0.270045 	 0.253531 	 -0.297386 	 0.229955 	 0.753531 	 0.202614
1.760000 	 -0.255032 	 0.257099 	 -0.296348 	 0.244968 	 0.757099 	 0.203652
1.770000 	 -0.240062 	 0.260849 	 -0.295251 	 0.259938 	 0.760849 	 0.204749
1.780000 	 -0.225134 	 0.264779 	 -0.294095 	 0.274866 	 0.764779 	 0.205905
1.790000 	 -0.210249 	 0.268887 	 -0.292876 	 0.289751 	 0.768887 	 0.207124
1.800000 	 -0.195410 	 0.273170 	 -0.291593 	 0.304590 	 0.773170 	 0.208407
1.810000 	 -0.180615 	 0.277625 	 -0.290242 	 0.319385 	 0.777625 	 0.209758
1.820000 	 -0.165867 	 0.282250 	 -0.288821 	 0.334133 	 0.782250 	 0.211179
1.830000 	 -0.151166 	 0.287044 	 -0.287327 	 0.348834 	 0.787044 	 0.212673
1.840000 	 -0.136514 	 0.292002 	 -0.285755 	 0.363486 	 0.792002 	 0.214245
1.850000 	 -0.121910 	 0.297123 	 -0.284102 	 0.378090 	 0.797123 	 0.215898
1.860000 	 -0.107356 	 0.302404 	 -0.282363 	 0.392644 	 0.802404 	 0.217637
1.870000 	 -0.092853 	 0.307843 	 -0.280535 	 0.407147 	 0.807843 	 0.219465
1.880000 	 -0.078402 	 0.313437 	 -0.278613 	 0.421598 	 0.813437 	 0.221387
1.890000 	 -0.064004 	 0.319183 	 -0.276591 	 0.435996 	 0.819183 	 0.223409
1.900000 	 -0.049660 	 0.325078 	 -0.274465 	 0.450340 	 0.825078 	 0.225535
1.910000 	 -0.035370 	 0.331121 	 -0.272230 	 0.464630 	 0.831121 	 0.227770
1.920000 	 -0.021137 	 0.337308 	 -0.269880 	 0.478863 	 0.837308 	 0.230120
1.930000 	 -0.006961 	 0.343635 	 -0.267409 	 0.493039 	 0.843635 	 0.232591
1.940000 	 0.007157 	 0.350100 	 -0.264812 	 0.507157 	 0.850100 	 0.235188
1.950000 	 0.021216 	 0.356700 	 -0.262083 	 0.521216 	 0.856700 	 0.237917
1.960000 	 0.035214 	 0.363431 	 -0.259215 	 0.535214 	 0.863431 	 0.240785
1.970000 	 0.049151 	 0.370290 	 -0.256202 	 0.549151 	 0.870290 	 0.243798
1.980000 	 0.063025 	 0.377273 	 -0.253038 	 0.563025 	 0.877273 	 0.246962
1.990000 	 0.076835 	 0.384376 	 -0.249716 	 0.576835 	 0.884376 	 0.250284
2.000000 	 0.090581 	 0.391595 	 -0.246229 	 0.590581 	 0.891595 	 0.253771
2.010000 	 0.104260 	 0.398926 	 -0.242571 	 0.604260 	 0.898926 	 0.257429
2.020000 	 0.117872 	 0.406364 	 -0.238735 	 0.617872 	 0.906364 	 0.261265
2.030000 	 0.131415 	 0.413905 	 -0.234713 	 0.631415 	 0.913905 	 0.265287
2.040000 	 0.144888 	 0.421544 	 -0.230498 	 0.644888 	 0.921544 	 0.269502
2.050000 	 0.158290 	 0.429275 	 -0.226084 	 0.658290 	 0.929275 	 0.273916
2.060000 	 0.171619 	 0.437093 	 -0.221463 	 0.671619 	 0.937093 	 0.278537
2.070000 	 0.184875 	 0.444993 	 -0.216628 	 0.684875 	 0.944993 	 0.283372
2.080000 	 0.198056 	 0.452967 	 -0.211572 	 0.698056 	 0.952967 	 0.288428
2.090000 	 0.211160 	 0.461011 	 -0.206287 	 0.711160 	 0.961011 	 0.293713
2.100000 	 0.224187 	 0.469117 	 -0.200765 	 0.724187 	 0.969117 	 0.299235
2.110000 	 0.237135 	 0.477278 	 -0.195001 	 0.737135 	 0.977278 	 0.304999
2.120000 	 0.250002 	 0.485486 	 -0.188986 	 0.750002 	 0.985486 	 0.311014
2.130000 	 0.262788 	 0.493735 	 -0.182714 	 0.762788 	 0.993735 	 0.317286
2.140000 	 0.275491 	 0.502016 	 -0.176177 	 0.775491 	 1.002016 	 0.323823
2.150000 	 0.288110 	 0.510320 	 -0.169369 	 0.788110 	 1.010320 	 0.330631
2.160000 	 0.300642 	 0.518639 	 -0.162282 	 0.800642 	 1.018639 	 0.337718
2.170000 	 0.313088 	 0.526963 	 -0.154910 	 0.813088 	 1.026963 	 0.345090
2.180000 	 0.325445 	 0.535284 	 -0.147246 	 0.825445 	 1.035284 	 0.352754
2.190000 	 0.337712 	 0.543590 	 -0.139285 	 0.837712 	 1.043590 	 0.360715
2.200000 	 0.349887 	 0.551871 	 -0.131019 	 0.849887 	 1.051871 	 0.368981
2.210000 	 0.361970 	 0.560117 	 -0.122444 	 0.861970 	 1.060117 	 0.377556
2.220000 	 0.373959 	 0.568316 	 -0.113553 	 0.873959 	 1.068316 	 0.386447
2.230000 	 0.385852 	 0.576457 	 -0.104341 	 0.885852 	 1.076457 	 0.395659
2.240000 	 0.397649 	 0.584527 	 -0.094803 	 0.897649 	 1.084527 	 0.405197
2.250000 	 0.409347 	 0.592514 	 -0.084934 	 0.909347 	 1.092514 	 0.415066
2.260000 	 0.420945 	 0.600405 	 -0.074731 	 0.920945 	 1.100405 	 0.425269
2.270000 	 0.432443 	 0.608186 	 -0.064189 	 0.932443 	 1.108186 	 0.435811
2.280000 	 0.443838 	 0.615845 	 -0.053304 	 0.943838 	 1.115845 	 0.446696
2.290000 	 0.455129 	 0.623366 	 -0.042074 	 0.955129 	 1.123366 	 0.457926
2.300000 	 0.466315 	 0.630736 	 -0.030497 	 0.966315 	 1.130736 	 0.469503
