3.280000 -7.453219     -12.928148	14.443040	-6.953219	-12.428148	14.943040
3.300000 -8.548205     -14.690445	15.601797	-8.048205	-14.190445	16.101797
3.320000 -9.776653     -16.516284	17.283320	-9.276653	-16.016284	17.783320
3.340000 -11.124579     -18.281423	19.593327	-10.624579	-17.781423	20.093327
3.360000 -12.555948     -19.786209	22.618425	-12.055948	-19.286209	23.118425
3.380000 -14.002000     -20.741900	26.383817	-13.502000	-20.241900	26.883817
3.400000 -15.349980     -20.779658	30.788760	-14.849980	-20.279658	31.288760
3.420000 -16.435916     -19.507917	35.530144	-15.935916	-19.007917	36.030144
3.440000 -17.050316     -16.642462	40.052550	-16.550316	-16.142462	40.552550
3.460000 -16.968745     -12.199617	43.596939	-16.468745	-11.699617	44.096939
3.480000 -16.014920     -6.662415	45.417826	-15.514920	-6.162415	45.917826
3.500000 -14.144419     -0.950265	45.135558	-13.644419	-0.450265	45.635558
3.520000 -11.505588     3.916190	43.003166	-11.005588	4.416190	43.503166
3.540000 -8.421232     7.290271	39.814236	-7.921232	7.790271	40.314236
3.560000 -5.278931     9.134274	36.468257	-4.778931	9.634274	36.968257
3.580000 -2.396290     9.845656	33.563762	-1.896290	10.345656	34.063762
3.600000 0.052099     9.915391	31.306308	0.552099	10.415391	31.806308
3.620000 2.024757     9.713638	29.651144	2.524757	10.213638	30.151144
3.640000 3.562533     9.452502	28.467059	4.062533	9.952502	28.967059
3.660000 4.740527     9.230173	27.626108	5.240527	9.730173	28.126108
3.680000 5.638456     9.081019	27.031517	6.138456	9.581019	27.531517
3.700000 6.326969     9.008613	26.617499	6.826969	9.508613	27.117499
3.720000 6.863298     9.003382	26.341392	7.363298	9.503382	26.841392
3.740000 7.291315     9.050985	26.175888	7.791315	9.550985	26.675888
3.760000 7.643249     9.135968	26.103202	8.143249	9.635968	26.603202
3.780000 7.941793     9.243203	26.111081	8.441793	9.743203	26.611081
3.800000 8.202075     9.358367	26.190124	8.702075	9.858367	26.690124
3.820000 8.433333     9.468094	26.331970	8.933333	9.968094	26.831970
3.840000 8.640285     9.560074	26.528061	9.140285	10.060074	27.028061
3.860000 8.824243     9.623232	26.768803	9.324243	10.123232	27.268803
3.880000 8.984041     9.648055	27.043058	9.484041	10.148055	27.543058
3.900000 9.116843     9.627038	27.337937	9.616843	10.127038	27.837937
3.920000 9.218882     9.555215	27.638923	9.718882	10.055215	28.138923
3.940000 9.286149     9.430686	27.930300	9.786149	9.930686	28.430300
3.960000 9.315056     9.255017	28.195903	9.815056	9.755017	28.695903
3.980000 9.303048     9.033419	28.420101	9.803048	9.533419	28.920101
4.000000 9.249123     8.774586	28.588919	9.749123	9.274586	29.088919
4.020000 9.154215     8.490155	28.691133	9.654215	8.990155	29.191133
4.040000 9.021403     8.193816	28.719179	9.521403	8.693816	29.219179
4.060000 8.855886     7.900180	28.669713	9.355886	8.400180	29.169713
4.080000 8.664745     7.623559	28.543746	9.164745	8.123559	29.043746
4.100000 8.456508     7.376859	28.346342	8.956508	7.876859	28.846342
