5.280000 -1.120173     -0.614310	-0.620173	-0.114310
5.290000 -1.126316     -0.604080	-0.626316	-0.104080
5.300000 -1.132357     -0.593843	-0.632357	-0.093843
5.310000 -1.138296     -0.583601	-0.638296	-0.083601
5.320000 -1.144132     -0.573355	-0.644132	-0.073355
5.330000 -1.149865     -0.563105	-0.649865	-0.063105
5.340000 -1.155496     -0.552851	-0.655496	-0.052851
5.350000 -1.161025     -0.542596	-0.661025	-0.042596
5.360000 -1.166451     -0.532338	-0.666451	-0.032338
5.370000 -1.171774     -0.522080	-0.671774	-0.022080
5.380000 -1.176995     -0.511821	-0.676995	-0.011821
5.390000 -1.182113     -0.501563	-0.682113	-0.001563
5.400000 -1.187129     -0.491306	-0.687129	0.008694
5.410000 -1.192042     -0.481050	-0.692042	0.018950
5.420000 -1.196852     -0.470797	-0.696852	0.029203
5.430000 -1.201560     -0.460547	-0.701560	0.039453
5.440000 -1.206166     -0.450299	-0.706166	0.049701
5.450000 -1.210669     -0.440056	-0.710669	0.059944
5.460000 -1.215069     -0.429818	-0.715069	0.070182
5.470000 -1.219367     -0.419584	-0.719367	0.080416
5.480000 -1.223563     -0.409356	-0.723563	0.090644
5.490000 -1.227657     -0.399134	-0.727657	0.100866
5.500000 -1.231648     -0.388919	-0.731648	0.111081
5.510000 -1.235537     -0.378711	-0.735537	0.121289
5.520000 -1.239324     -0.368510	-0.739324	0.131490
5.530000 -1.243010     -0.358317	-0.743010	0.141683
5.540000 -1.246593     -0.348133	-0.746593	0.151867
5.550000 -1.250074     -0.337958	-0.750074	0.162042
5.560000 -1.253454     -0.327792	-0.753454	0.172208
5.570000 -1.256732     -0.317636	-0.756732	0.182364
5.580000 -1.259908     -0.307489	-0.759908	0.192511
5.590000 -1.262983     -0.297354	-0.762983	0.202646
5.600000 -1.265956     -0.287229	-0.765956	0.212771
5.610000 -1.268829     -0.277116	-0.768829	0.222884
5.620000 -1.271600     -0.267014	-0.771600	0.232986
5.630000 -1.274270     -0.256924	-0.774270	0.243076
5.640000 -1.276839     -0.246847	-0.776839	0.253153
5.650000 -1.279308     -0.236782	-0.779308	0.263218
5.660000 -1.281675     -0.226730	-0.781675	0.273270
5.670000 -1.283943     -0.216692	-0.783943	0.283308
5.680000 -1.286110     -0.206667	-0.786110	0.293333
5.690000 -1.288176     -0.196656	-0.788176	0.303344
5.700000 -1.290143     -0.186660	-0.790143	0.313340
5.710000 -1.292009     -0.176678	-0.792009	0.323322
5.720000 -1.293776     -0.166710	-0.793776	0.333290
5.730000 -1.295443     -0.156758	-0.795443	0.343242
5.740000 -1.297011     -0.146821	-0.797011	0.353179
5.750000 -1.298479     -0.136900	-0.798479	0.363100
5.760000 -1.299848     -0.126995	-0.799848	0.373005
5.770000 -1.301118     -0.117106	-0.801118	0.382894
5.780000 -1.302289     -0.107233	-0.802289	0.392767
5.790000 -1.303362     -0.097377	-0.803362	0.402623
5.800000 -1.304335     -0.087538	-0.804335	0.412462
5.810000 -1.305211     -0.077715	-0.805211	0.422285
5.820000 -1.305988     -0.067911	-0.805988	0.432089
5.830000 -1.306667     -0.058123	-0.806667	0.441877
5.840000 -1.307248     -0.048354	-0.807248	0.451646
5.850000 -1.307732     -0.038602	-0.807732	0.461398
5.860000 -1.308118     -0.028869	-0.808118	0.471131
5.870000 -1.308406     -0.019155	-0.808406	0.480845
5.880000 -1.308598     -0.009459	-0.808598	0.490541
5.890000 -1.308693     0.000219	-0.808693	0.500219
5.900000 -1.308690     0.009877	-0.808690	0.509877
5.910000 -1.308592     0.019515	-0.808592	0.519515
5.920000 -1.308396     0.029135	-0.808396	0.529135
5.930000 -1.308105     0.038734	-0.808105	0.538734
5.940000 -1.307718     0.048313	-0.807718	0.548313
5.950000 -1.307235     0.057873	-0.807235	0.557873
5.960000 -1.306656     0.067412	-0.806656	0.567412
5.970000 -1.305982     0.076930	-0.805982	0.576930
5.980000 -1.305212     0.086428	-0.805212	0.586428
5.990000 -1.304348     0.095904	-0.804348	0.595904
6.000000 -1.303389     0.105359	-0.803389	0.605359
6.010000 -1.302336     0.114793	-0.802336	0.614793
6.020000 -1.301188     0.124206	-0.801188	0.624206
6.030000 -1.299946     0.133596	-0.799946	0.633596
6.040000 -1.298610     0.142964	-0.798610	0.642964
6.050000 -1.297180     0.152310	-0.797180	0.652310
6.060000 -1.295657     0.161633	-0.795657	0.661633
6.070000 -1.294041     0.170934	-0.794041	0.670934
6.080000 -1.292331     0.180212	-0.792331	0.680212
6.090000 -1.290529     0.189466	-0.790529	0.689466
6.100000 -1.288634     0.198697	-0.788634	0.698697
6.110000 -1.286647     0.207904	-0.786647	0.707904
6.120000 -1.284568     0.217087	-0.784568	0.717087
6.130000 -1.282398     0.226246	-0.782398	0.726246
6.140000 -1.280135     0.235381	-0.780135	0.735381
6.150000 -1.277781     0.244491	-0.777781	0.744491
6.160000 -1.275336     0.253575	-0.775336	0.753575
6.170000 -1.272801     0.262635	-0.772801	0.762635
6.180000 -1.270174     0.271669	-0.770174	0.771669
6.190000 -1.267458     0.280677	-0.767458	0.780677
6.200000 -1.264651     0.289659	-0.764651	0.789659
6.210000 -1.261754     0.298615	-0.761754	0.798615
6.220000 -1.258768     0.307544	-0.758768	0.807544
6.230000 -1.255693     0.316446	-0.755693	0.816446
6.240000 -1.252528     0.325321	-0.752528	0.825321
6.250000 -1.249275     0.334168	-0.749275	0.834168
6.260000 -1.245933     0.342987	-0.745933	0.842987
6.270000 -1.242503     0.351778	-0.742503	0.851778
6.280000 -1.238986     0.360540	-0.738986	0.860540
6.290000 -1.235380     0.369274	-0.735380	0.869274
6.300000 -1.231687     0.377978	-0.731687	0.877978
6.310000 -1.227908     0.386653	-0.727908	0.886653
6.320000 -1.224041     0.395297	-0.724041	0.895297
6.330000 -1.220088     0.403911	-0.720088	0.903911
6.340000 -1.216049     0.412495	-0.716049	0.912495
6.350000 -1.211924     0.421047	-0.711924	0.921047
6.360000 -1.207714     0.429568	-0.707714	0.929568
6.370000 -1.203418     0.438057	-0.703418	0.938057
6.380000 -1.199037     0.446514	-0.699037	0.946514
6.390000 -1.194572     0.454937	-0.694572	0.954937
6.400000 -1.190023     0.463328	-0.690023	0.963328
6.410000 -1.185390     0.471685	-0.685390	0.971685
6.420000 -1.180673     0.480008	-0.680673	0.980008
6.430000 -1.175873     0.488297	-0.675873	0.988297
6.440000 -1.170990     0.496551	-0.670990	0.996551
6.450000 -1.166024     0.504769	-0.666024	1.004769
6.460000 -1.160977     0.512951	-0.660977	1.012951
6.470000 -1.155847     0.521097	-0.655847	1.021097
6.480000 -1.150636     0.529206	-0.650636	1.029206
6.490000 -1.145344     0.537278	-0.645344	1.037278
6.500000 -1.139971     0.545312	-0.639971	1.045312
6.510000 -1.134518     0.553308	-0.634518	1.053308
6.520000 -1.128985     0.561265	-0.628985	1.061265
6.530000 -1.123372     0.569182	-0.623372	1.069182
6.540000 -1.117681     0.577059	-0.617681	1.077059
6.550000 -1.111910     0.584896	-0.611910	1.084896
6.560000 -1.106061     0.592692	-0.606061	1.092692
6.570000 -1.100134     0.600446	-0.600134	1.100446
6.580000 -1.094130     0.608157	-0.594130	1.108157
6.590000 -1.088048     0.615826	-0.588048	1.115826
6.600000 -1.081890     0.623452	-0.581890	1.123452
6.610000 -1.075655     0.631033	-0.575655	1.131033
6.620000 -1.069345     0.638570	-0.569345	1.138570
6.630000 -1.062959     0.646062	-0.562959	1.146062
6.640000 -1.056499     0.653508	-0.556499	1.153508
6.650000 -1.049964     0.660907	-0.549964	1.160907
6.660000 -1.043354     0.668260	-0.543354	1.168260
6.670000 -1.036672     0.675564	-0.536672	1.175564
6.680000 -1.029916     0.682820	-0.529916	1.182820
6.690000 -1.023088     0.690027	-0.523088	1.190027
6.700000 -1.016188     0.697184	-0.516188	1.197184
6.710000 -1.009216     0.704291	-0.509216	1.204291
6.720000 -1.002173     0.711346	-0.502173	1.211346
6.730000 -0.995060     0.718350	-0.495060	1.218350
6.740000 -0.987876     0.725301	-0.487876	1.225301
6.750000 -0.980623     0.732199	-0.480623	1.232199
6.760000 -0.973301     0.739043	-0.473301	1.239043
6.770000 -0.965911     0.745833	-0.465911	1.245833
6.780000 -0.958452     0.752567	-0.458452	1.252567
6.790000 -0.950927     0.759245	-0.450927	1.259245
6.800000 -0.943334     0.765866	-0.443334	1.265866
6.810000 -0.935675     0.772429	-0.435675	1.272429
6.820000 -0.927951     0.778934	-0.427951	1.278934
6.830000 -0.920162     0.785380	-0.420162	1.285380
6.840000 -0.912308     0.791767	-0.412308	1.291767
6.850000 -0.904390     0.798092	-0.404390	1.298092
6.860000 -0.896409     0.804357	-0.396409	1.304357
6.870000 -0.888366     0.810559	-0.388366	1.310559
6.880000 -0.880260     0.816698	-0.380260	1.316698
6.890000 -0.872093     0.822774	-0.372093	1.322774
6.900000 -0.863866     0.828785	-0.363866	1.328785
6.910000 -0.855578     0.834731	-0.355578	1.334731
6.920000 -0.847230     0.840611	-0.347230	1.340611
6.930000 -0.838824     0.846424	-0.338824	1.346424
6.940000 -0.830360     0.852170	-0.330360	1.352170
6.950000 -0.821838     0.857847	-0.321838	1.357847
6.960000 -0.813260     0.863456	-0.313260	1.363456
6.970000 -0.804625     0.868994	-0.304625	1.368994
6.980000 -0.795935     0.874462	-0.295935	1.374462
6.990000 -0.787191     0.879858	-0.287191	1.379858
7.000000 -0.778392     0.885182	-0.278392	1.385182
7.010000 -0.769540     0.890433	-0.269540	1.390433
7.020000 -0.760636     0.895610	-0.260636	1.395610
7.030000 -0.751680     0.900713	-0.251680	1.400713
7.040000 -0.742673     0.905740	-0.242673	1.405740
7.050000 -0.733615     0.910691	-0.233615	1.410691
7.060000 -0.724509     0.915565	-0.224509	1.415565
7.070000 -0.715353     0.920362	-0.215353	1.420362
7.080000 -0.706149     0.925080	-0.206149	1.425080
7.090000 -0.696898     0.929719	-0.196898	1.429719
7.100000 -0.687601     0.934278	-0.187601	1.434278
7.110000 -0.678258     0.938756	-0.178258	1.438756
7.120000 -0.668871     0.943153	-0.168871	1.443153
7.130000 -0.659439     0.947468	-0.159439	1.447468
7.140000 -0.649965     0.951700	-0.149965	1.451700
7.150000 -0.640448     0.955848	-0.140448	1.455848
7.160000 -0.630889     0.959912	-0.130889	1.459912
7.170000 -0.621290     0.963890	-0.121290	1.463890
7.180000 -0.611651     0.967784	-0.111651	1.467784
7.190000 -0.601973     0.971590	-0.101973	1.471590
7.200000 -0.592257     0.975310	-0.092257	1.475310
7.210000 -0.582504     0.978941	-0.082504	1.478941
7.220000 -0.572715     0.982485	-0.072715	1.482485
7.230000 -0.562890     0.985939	-0.062890	1.485939
7.240000 -0.553031     0.989303	-0.053031	1.489303
7.250000 -0.543138     0.992577	-0.043138	1.492577
7.260000 -0.533212     0.995761	-0.033212	1.495761
7.270000 -0.523254     0.998852	-0.023254	1.498852
7.280000 -0.513266     1.001851	-0.013266	1.501851
7.290000 -0.503247     1.004758	-0.003247	1.504758
7.300000 -0.493200     1.007571	0.006800	1.507571
7.310000 -0.483124     1.010290	0.016876	1.510290
7.320000 -0.473021     1.012915	0.026979	1.512915
7.330000 -0.462892     1.015445	0.037108	1.515445
7.340000 -0.452737     1.017880	0.047263	1.517880
7.350000 -0.442559     1.020218	0.057441	1.520218
7.360000 -0.432356     1.022460	0.067644	1.522460
7.370000 -0.422132     1.024606	0.077868	1.524606
7.380000 -0.411886     1.026653	0.088114	1.526653
7.390000 -0.401619     1.028604	0.098381	1.528604
7.400000 -0.391333     1.030455	0.108667	1.530455
7.410000 -0.381029     1.032209	0.118971	1.532209
7.420000 -0.370707     1.033863	0.129293	1.533863
7.430000 -0.360368     1.035418	0.139632	1.535418
7.440000 -0.350014     1.036873	0.149986	1.536873
7.450000 -0.339645     1.038229	0.160355	1.538229
7.460000 -0.329263     1.039484	0.170737	1.539484
7.470000 -0.318868     1.040638	0.181132	1.540638
7.480000 -0.308462     1.041692	0.191538	1.541692
7.490000 -0.298045     1.042644	0.201955	1.542644
7.500000 -0.287618     1.043496	0.212382	1.543496
7.510000 -0.277183     1.044245	0.222817	1.544245
7.520000 -0.266741     1.044893	0.233259	1.544893
7.530000 -0.256292     1.045440	0.243708	1.545440
7.540000 -0.245837     1.045884	0.254163	1.545884
7.550000 -0.235379     1.046226	0.264621	1.546226
7.560000 -0.224916     1.046465	0.275084	1.546465
7.570000 -0.214452     1.046602	0.285548	1.546602
7.580000 -0.203986     1.046637	0.296014	1.546637
7.590000 -0.193519     1.046570	0.306481	1.546570
7.600000 -0.183054     1.046400	0.316946	1.546400
7.610000 -0.172590     1.046127	0.327410	1.546127
7.620000 -0.162128     1.045752	0.337872	1.545752
7.630000 -0.151671     1.045275	0.348329	1.545275
7.640000 -0.141218     1.044696	0.358782	1.544696
7.650000 -0.130771     1.044014	0.369229	1.544014
7.660000 -0.120331     1.043230	0.379669	1.543230
7.670000 -0.109899     1.042344	0.390101	1.542344
7.680000 -0.099475     1.041356	0.400525	1.541356
7.690000 -0.089062     1.040266	0.410938	1.540266
7.700000 -0.078659     1.039075	0.421341	1.539075
7.710000 -0.068268     1.037783	0.431732	1.537783
7.720000 -0.057890     1.036389	0.442110	1.536389
7.730000 -0.047527     1.034895	0.452473	1.534895
7.740000 -0.037178     1.033300	0.462822	1.533300
7.750000 -0.026845     1.031605	0.473155	1.531605
7.760000 -0.016529     1.029811	0.483471	1.529811
7.770000 -0.006230     1.027916	0.493770	1.527916
7.780000 0.004049     1.025923	0.504049	1.525923
7.790000 0.014308     1.023830	0.514308	1.523830
7.800000 0.024546     1.021640	0.524546	1.521640
7.810000 0.034763     1.019351	0.534763	1.519351
7.820000 0.044956     1.016965	0.544956	1.516965
7.830000 0.055126     1.014481	0.555126	1.514481
7.840000 0.065271     1.011901	0.565271	1.511901
7.850000 0.075390     1.009225	0.575390	1.509225
7.860000 0.085482     1.006454	0.585482	1.506454
7.870000 0.095546     1.003587	0.595546	1.503587
7.880000 0.105582     1.000626	0.605582	1.500626
7.890000 0.115589     0.997571	0.615589	1.497571
7.900000 0.125564     0.994422	0.625564	1.494422
7.910000 0.135508     0.991181	0.635508	1.491181
7.920000 0.145420     0.987848	0.645420	1.487848
7.930000 0.155299     0.984423	0.655299	1.484423
7.940000 0.165143     0.980907	0.665143	1.480907
7.950000 0.174952     0.977302	0.674952	1.477302
7.960000 0.184725     0.973606	0.684725	1.473606
7.970000 0.194461     0.969822	0.694461	1.469822
7.980000 0.204159     0.965950	0.704159	1.465950
7.990000 0.213819     0.961991	0.713819	1.461991
8.000000 0.223439     0.957945	0.723439	1.457945
8.010000 0.233018     0.953813	0.733018	1.453813
8.020000 0.242556     0.949597	0.742556	1.449597
8.030000 0.252052     0.945296	0.752052	1.445296
8.040000 0.261505     0.940911	0.761505	1.440911
8.050000 0.270914     0.936444	0.770914	1.436444
8.060000 0.280279     0.931895	0.780279	1.431895
8.070000 0.289598     0.927265	0.789598	1.427265
8.080000 0.298870     0.922555	0.798870	1.422555
8.090000 0.308096     0.917765	0.808096	1.417765
8.100000 0.317274     0.912897	0.817274	1.412897
8.110000 0.326403     0.907952	0.826403	1.407952
8.120000 0.335482     0.902929	0.835482	1.402929
8.130000 0.344511     0.897831	0.844511	1.397831
8.140000 0.353490     0.892658	0.853490	1.392658
8.150000 0.362416     0.887411	0.862416	1.387411
8.160000 0.371290     0.882091	0.871290	1.382091
8.170000 0.380111     0.876699	0.880111	1.376699
8.180000 0.388878     0.871235	0.888878	1.371235
8.190000 0.397591     0.865701	0.897591	1.365701
8.200000 0.406248     0.860098	0.906248	1.360098
8.210000 0.414849     0.854426	0.914849	1.354426
8.220000 0.423393     0.848686	0.923393	1.348686
8.230000 0.431880     0.842880	0.931880	1.342880
8.240000 0.440309     0.837009	0.940309	1.337009
8.250000 0.448679     0.831073	0.948679	1.331073
8.260000 0.456989     0.825073	0.956989	1.325073
8.270000 0.465240     0.819010	0.965240	1.319010
8.280000 0.473430     0.812886	0.973430	1.312886
8.290000 0.481559     0.806701	0.981559	1.306701
8.300000 0.489626     0.800456	0.989626	1.300456
8.310000 0.497631     0.794152	0.997631	1.294152
8.320000 0.505572     0.787790	1.005572	1.287790
8.330000 0.513450     0.781371	1.013450	1.281371
8.340000 0.521264     0.774897	1.021264	1.274897
8.350000 0.529013     0.768367	1.029013	1.268367
8.360000 0.536696     0.761784	1.036696	1.261784
8.370000 0.544314     0.755147	1.044314	1.255147
8.380000 0.551866     0.748458	1.051866	1.248458
8.390000 0.559350     0.741719	1.059350	1.241719
8.400000 0.566767     0.734929	1.066767	1.234929
8.410000 0.574117     0.728090	1.074117	1.228090
8.420000 0.581398     0.721203	1.081398	1.221203
8.430000 0.588610     0.714269	1.088610	1.214269
8.440000 0.595752     0.707288	1.095752	1.207288
8.450000 0.602825     0.700262	1.102825	1.200262
8.460000 0.609828     0.693192	1.109828	1.193192
8.470000 0.616760     0.686078	1.116760	1.186078
8.480000 0.623621     0.678922	1.123621	1.178922
8.490000 0.630410     0.671724	1.130410	1.171724
8.500000 0.637127     0.664486	1.137127	1.164486
8.510000 0.643772     0.657208	1.143772	1.157208
8.520000 0.650344     0.649892	1.150344	1.149892
8.530000 0.656843     0.642537	1.156843	1.142537
8.540000 0.663268     0.635146	1.163268	1.135146
8.550000 0.669620     0.627719	1.169620	1.127719
8.560000 0.675897     0.620257	1.175897	1.120257
8.570000 0.682099     0.612760	1.182099	1.112760
8.580000 0.688227     0.605230	1.188227	1.105230
8.590000 0.694279     0.597668	1.194279	1.097668
8.600000 0.700256     0.590075	1.200256	1.090075
8.610000 0.706157     0.582450	1.206157	1.082450
8.620000 0.711981     0.574796	1.211981	1.074796
8.630000 0.717729     0.567113	1.217729	1.067113
8.640000 0.723400     0.559402	1.223400	1.059402
8.650000 0.728994     0.551664	1.228994	1.051664
8.660000 0.734511     0.543900	1.234511	1.043900
8.670000 0.739950     0.536110	1.239950	1.036110
8.680000 0.745311     0.528295	1.245311	1.028295
8.690000 0.750594     0.520456	1.250594	1.020456
8.700000 0.755799     0.512595	1.255799	1.012595
8.710000 0.760925     0.504711	1.260925	1.004711
8.720000 0.765972     0.496805	1.265972	0.996805
8.730000 0.770940     0.488879	1.270940	0.988879
8.740000 0.775829     0.480933	1.275829	0.980933
8.750000 0.780638     0.472969	1.280638	0.972969
8.760000 0.785368     0.464985	1.285368	0.964985
8.770000 0.790017     0.456984	1.290017	0.956984
8.780000 0.794587     0.448967	1.294587	0.948967
8.790000 0.799077     0.440933	1.299077	0.940933
8.800000 0.803486     0.432884	1.303486	0.932884
8.810000 0.807815     0.424821	1.307815	0.924821
8.820000 0.812063     0.416743	1.312063	0.916743
8.830000 0.816231     0.408653	1.316231	0.908653
8.840000 0.820317     0.400550	1.320317	0.900550
8.850000 0.824323     0.392435	1.324323	0.892435
8.860000 0.828247     0.384309	1.328247	0.884309
8.870000 0.832090     0.376173	1.332090	0.876173
8.880000 0.835852     0.368027	1.335852	0.868027
8.890000 0.839532     0.359873	1.339532	0.859873
8.900000 0.843131     0.351709	1.343131	0.851709
8.910000 0.846648     0.343539	1.346648	0.843539
8.920000 0.850083     0.335361	1.350083	0.835361
8.930000 0.853437     0.327177	1.353437	0.827177
8.940000 0.856709     0.318987	1.356709	0.818987
8.950000 0.859899     0.310792	1.359899	0.810792
8.960000 0.863007     0.302593	1.363007	0.802593
8.970000 0.866033     0.294390	1.366033	0.794390
8.980000 0.868976     0.286183	1.368976	0.786183
8.990000 0.871838     0.277974	1.371838	0.777974
9.000000 0.874618     0.269763	1.374618	0.769763
9.010000 0.877316     0.261551	1.377316	0.761551
9.020000 0.879931     0.253337	1.379931	0.753337
9.030000 0.882465     0.245124	1.382465	0.745124
9.040000 0.884916     0.236910	1.384916	0.736910
9.050000 0.887285     0.228698	1.387285	0.728698
9.060000 0.889572     0.220487	1.389572	0.720487
9.070000 0.891777     0.212278	1.391777	0.712278
9.080000 0.893900     0.204072	1.393900	0.704072
9.090000 0.895940     0.195868	1.395940	0.695868
9.100000 0.897899     0.187668	1.397899	0.687668
9.110000 0.899776     0.179473	1.399776	0.679473
9.120000 0.901570     0.171282	1.401570	0.671282
9.130000 0.903283     0.163097	1.403283	0.663097
9.140000 0.904914     0.154917	1.404914	0.654917
9.150000 0.906463     0.146743	1.406463	0.646743
9.160000 0.907931     0.138576	1.407931	0.638576
9.170000 0.909316     0.130417	1.409316	0.630417
9.180000 0.910621     0.122265	1.410621	0.622265
9.190000 0.911843     0.114122	1.411843	0.614122
9.200000 0.912985     0.105987	1.412985	0.605987
9.210000 0.914044     0.097862	1.414044	0.597862
9.220000 0.915023     0.089746	1.415023	0.589746
9.230000 0.915920     0.081641	1.415920	0.581641
9.240000 0.916737     0.073547	1.416737	0.573547
9.250000 0.917472     0.065463	1.417472	0.565463
9.260000 0.918127     0.057392	1.418127	0.557392
9.270000 0.918701     0.049332	1.418701	0.549332
9.280000 0.919194     0.041286	1.419194	0.541286
9.290000 0.919607     0.033252	1.419607	0.533252
9.300000 0.919940     0.025232	1.419940	0.525232
9.310000 0.920192     0.017226	1.420192	0.517226
9.320000 0.920364     0.009234	1.420364	0.509234
9.330000 0.920457     0.001257	1.420457	0.501257
9.340000 0.920469     -0.006704	1.420469	0.493296
9.350000 0.920402     -0.014649	1.420402	0.485351
9.360000 0.920256     -0.022579	1.420256	0.477421
9.370000 0.920030     -0.030491	1.420030	0.469509
9.380000 0.919725     -0.038386	1.419725	0.461614
9.390000 0.919341     -0.046264	1.419341	0.453736
9.400000 0.918878     -0.054123	1.418878	0.445877
9.410000 0.918337     -0.061964	1.418337	0.438036
9.420000 0.917717     -0.069786	1.417717	0.430214
9.430000 0.917020     -0.077589	1.417020	0.422411
9.440000 0.916244     -0.085372	1.416244	0.414628
9.450000 0.915390     -0.093134	1.415390	0.406866
9.460000 0.914459     -0.100876	1.414459	0.399124
9.470000 0.913450     -0.108596	1.413450	0.391404
9.480000 0.912364     -0.116295	1.412364	0.383705
9.490000 0.911201     -0.123972	1.411201	0.376028
9.500000 0.909961     -0.131627	1.409961	0.368373
9.510000 0.908645     -0.139258	1.408645	0.360742
9.520000 0.907252     -0.146867	1.407252	0.353133
9.530000 0.905784     -0.154451	1.405784	0.345549
9.540000 0.904239     -0.162011	1.404239	0.337989
9.550000 0.902619     -0.169547	1.402619	0.330453
9.560000 0.900924     -0.177057	1.400924	0.322943
9.570000 0.899153     -0.184542	1.399153	0.315458
9.580000 0.897308     -0.192001	1.397308	0.307999
9.590000 0.895388     -0.199433	1.395388	0.300567
9.600000 0.893393     -0.206839	1.393393	0.293161
9.610000 0.891325     -0.214217	1.391325	0.285783
9.620000 0.889183     -0.221568	1.389183	0.278432
9.630000 0.886967     -0.228890	1.386967	0.271110
9.640000 0.884678     -0.236184	1.384678	0.263816
9.650000 0.882316     -0.243449	1.382316	0.256551
9.660000 0.879882     -0.250684	1.379882	0.249316
9.670000 0.877375     -0.257889	1.377375	0.242111
9.680000 0.874796     -0.265064	1.374796	0.234936
9.690000 0.872145     -0.272208	1.372145	0.227792
9.700000 0.869423     -0.279321	1.369423	0.220679
9.710000 0.866630     -0.286402	1.366630	0.213598
9.720000 0.863766     -0.293451	1.363766	0.206549
9.730000 0.860832     -0.300467	1.360832	0.199533
9.740000 0.857827     -0.307450	1.357827	0.192550
9.750000 0.854752     -0.314399	1.354752	0.185601
9.760000 0.851608     -0.321314	1.351608	0.178686
9.770000 0.848395     -0.328195	1.348395	0.171805
9.780000 0.845113     -0.335041	1.345113	0.164959
9.790000 0.841763     -0.341851	1.341763	0.158149
9.800000 0.838344     -0.348626	1.338344	0.151374
9.810000 0.834858     -0.355364	1.334858	0.144636
9.820000 0.831305     -0.362065	1.331305	0.137935
9.830000 0.827684     -0.368729	1.327684	0.131271
9.840000 0.823997     -0.375355	1.323997	0.124645
9.850000 0.820243     -0.381943	1.320243	0.118057
9.860000 0.816424     -0.388492	1.316424	0.111508
9.870000 0.812539     -0.395003	1.312539	0.104997
9.880000 0.808589     -0.401473	1.308589	0.098527
9.890000 0.804574     -0.407903	1.304574	0.092097
9.900000 0.800495     -0.414293	1.300495	0.085707
9.910000 0.796352     -0.420641	1.296352	0.079359
9.920000 0.792146     -0.426948	1.292146	0.073052
9.930000 0.787876     -0.433213	1.287876	0.066787
9.940000 0.783544     -0.439435	1.283544	0.060565
9.950000 0.779150     -0.445614	1.279150	0.054386
9.960000 0.774694     -0.451749	1.274694	0.048251
9.970000 0.770176     -0.457841	1.270176	0.042159
9.980000 0.765598     -0.463888	1.265598	0.036112
9.990000 0.760959     -0.469890	1.260959	0.030110
10.000000 0.756260     -0.475846	1.256260	0.024154
10.010000 0.751501     -0.481756	1.251501	0.018244
10.020000 0.746684     -0.487620	1.246684	0.012380
10.030000 0.741808     -0.493437	1.241808	0.006563
10.040000 0.736873     -0.499206	1.236873	0.000794
10.050000 0.731881     -0.504928	1.231881	-0.004928
10.060000 0.726832     -0.510601	1.226832	-0.010601
10.070000 0.721726     -0.516224	1.221726	-0.016224
10.080000 0.716564     -0.521799	1.216564	-0.021799
10.090000 0.711346     -0.527323	1.211346	-0.027323
10.100000 0.706072     -0.532797	1.206072	-0.032797
10.110000 0.700744     -0.538220	1.200744	-0.038220
10.120000 0.695362     -0.543591	1.195362	-0.043591
10.130000 0.689926     -0.548911	1.189926	-0.048911
10.140000 0.684437     -0.554178	1.184437	-0.054178
10.150000 0.678895     -0.559392	1.178895	-0.059392
10.160000 0.673302     -0.564552	1.173302	-0.064552
10.170000 0.667656     -0.569659	1.167656	-0.069659
10.180000 0.661959     -0.574711	1.161959	-0.074711
10.190000 0.656212     -0.579708	1.156212	-0.079708
10.200000 0.650415     -0.584650	1.150415	-0.084650
10.210000 0.644569     -0.589536	1.144569	-0.089536
10.220000 0.638673     -0.594366	1.138673	-0.094366
10.230000 0.632730     -0.599138	1.132730	-0.099138
10.240000 0.626738     -0.603853	1.126738	-0.103853
10.250000 0.620700     -0.608511	1.120700	-0.108511
10.260000 0.614615     -0.613110	1.114615	-0.113110
10.270000 0.608484     -0.617650	1.108484	-0.117650
10.280000 0.602307     -0.622131	1.102307	-0.122131
10.290000 0.596086     -0.626552	1.096086	-0.126552
10.300000 0.589820     -0.630913	1.089820	-0.130913
10.310000 0.583511     -0.635213	1.083511	-0.135213
10.320000 0.577159     -0.639452	1.077159	-0.139452
10.330000 0.570764     -0.643630	1.070764	-0.143630
10.340000 0.564328     -0.647745	1.064328	-0.147745
10.350000 0.557851     -0.651798	1.057851	-0.151798
10.360000 0.551333     -0.655789	1.051333	-0.155789
10.370000 0.544775     -0.659715	1.044775	-0.159715
10.380000 0.538178     -0.663578	1.038178	-0.163578
10.390000 0.531542     -0.667377	1.031542	-0.167377
10.400000 0.524868     -0.671110	1.024868	-0.171110
10.410000 0.518157     -0.674779	1.018157	-0.174779
10.420000 0.511409     -0.678382	1.011409	-0.178382
10.430000 0.504625     -0.681920	1.004625	-0.181920
10.440000 0.497806     -0.685391	0.997806	-0.185391
10.450000 0.490952     -0.688795	0.990952	-0.188795
10.460000 0.484064     -0.692132	0.984064	-0.192132
10.470000 0.477143     -0.695402	0.977143	-0.195402
10.480000 0.470189     -0.698603	0.970189	-0.198603
10.490000 0.463203     -0.701736	0.963203	-0.201736
10.500000 0.456186     -0.704801	0.956186	-0.204801
10.510000 0.449138     -0.707797	0.949138	-0.207797
10.520000 0.442060     -0.710723	0.942060	-0.210723
10.530000 0.434952     -0.713580	0.934952	-0.213580
10.540000 0.427817     -0.716366	0.927817	-0.216366
10.550000 0.420653     -0.719082	0.920653	-0.219082
10.560000 0.413462     -0.721728	0.913462	-0.221728
10.570000 0.406245     -0.724302	0.906245	-0.224302
10.580000 0.399002     -0.726805	0.899002	-0.226805
