3.050000 -5.037257     -7.170762	21.559796	-4.537257	-6.670762	22.059796
3.060000 -5.250607     -7.423464	21.347515	-4.750607	-6.923464	21.847515
3.070000 -5.467893     -7.698525	21.169448	-4.967893	-7.198525	21.669448
3.080000 -5.690956     -7.995027	21.027288	-5.190956	-7.495027	21.527288
3.090000 -5.921363     -8.311891	20.922955	-5.421363	-7.811891	21.422955
3.100000 -6.160416     -8.647830	20.858582	-5.660416	-8.147830	21.358582
3.110000 -6.409157     -9.001292	20.836486	-5.909157	-8.501292	21.336486
3.120000 -6.668371     -9.370400	20.859142	-6.168371	-8.870400	21.359142
3.130000 -6.938574     -9.752875	20.929142	-6.438574	-9.252875	21.429142
3.140000 -7.220004     -10.145963	21.049137	-6.720004	-9.645963	21.549137
3.150000 -7.512600     -10.546356	21.221769	-7.012600	-10.046356	21.721769
3.160000 -7.815975     -10.950114	21.449576	-7.315975	-10.450114	21.949576
3.170000 -8.129389     -11.352592	21.734875	-7.629389	-10.852592	22.234875
3.180000 -8.451710     -11.748383	22.079624	-7.951710	-11.248383	22.579624
3.190000 -8.781377     -12.131272	22.485245	-8.281377	-11.631272	22.985245
3.200000 -9.116366     -12.494231	22.952430	-8.616366	-11.994231	23.452430
3.210000 -9.454153     -12.829443	23.480916	-8.954153	-12.329443	23.980916
3.220000 -9.791682     -13.128390	24.069238	-9.291682	-12.628390	24.569238
3.230000 -10.125353     -13.381994	24.714487	-9.625353	-12.881994	25.214487
3.240000 -10.451017     -13.580844	25.412056	-9.951017	-13.080844	25.912056
3.250000 -10.763999     -13.715502	26.155431	-10.263999	-13.215502	26.655431
3.260000 -11.059150     -13.776896	26.936033	-10.559150	-13.276896	27.436033
3.270000 -11.330924     -13.756793	27.743142	-10.830924	-13.256793	28.243142
3.280000 -11.573511     -13.648329	28.563946	-11.073511	-13.148329	29.063946
3.290000 -11.780993     -13.446577	29.383736	-11.280993	-12.946577	29.883736
3.300000 -11.947551     -13.149094	30.186269	-11.447551	-12.649094	30.686269
3.310000 -12.067706     -12.756397	30.954309	-11.567706	-12.256397	31.454309
3.320000 -12.136575     -12.272316	31.670329	-11.636575	-11.772316	32.170329
3.330000 -12.150149     -11.704140	32.317337	-11.650149	-11.204140	32.817337
3.340000 -12.105548     -11.062536	32.879766	-11.605548	-10.562536	33.379766
3.350000 -12.001247     -10.361188	33.344345	-11.501247	-9.861188	33.844345
3.360000 -11.837241     -9.616188	33.700857	-11.337241	-9.116188	34.200857
3.370000 -11.615136     -8.845202	33.942706	-11.115136	-8.345202	34.442706
3.380000 -11.338142     -8.066497	34.067212	-10.838142	-7.566497	34.567212
3.390000 -11.010978     -7.297923	34.075615	-10.510978	-6.797923	34.575615
3.400000 -10.639672     -6.555959	33.972777	-10.139672	-6.055959	34.472777
3.410000 -10.231301     -5.854915	33.766633	-9.731301	-5.354915	34.266633
3.420000 -9.793662     -5.206365	33.467475	-9.293662	-4.706365	33.967475
3.430000 -9.334933     -4.618835	33.087134	-8.834933	-4.118835	33.587134
3.440000 -8.863323     -4.097766	32.638181	-8.363323	-3.597766	33.138181
3.450000 -8.386767     -3.645691	32.133204	-7.886767	-3.145691	32.633204
3.460000 -7.912660     -3.262592	31.584216	-7.412660	-2.762592	32.084216
3.470000 -7.447653     -2.946360	31.002234	-6.947653	-2.446360	31.502234
3.480000 -6.997524     -2.693300	30.397009	-6.497524	-2.193300	30.897009
3.490000 -6.567101     -2.498636	29.776913	-6.067101	-1.998636	30.276913
3.500000 -6.160255     -2.356958	29.148935	-5.660255	-1.856958	29.648935
3.510000 -5.779925     -2.262611	28.518768	-5.279925	-1.762611	29.018768
3.520000 -5.428194     -2.210000	27.890946	-4.928194	-1.710000	28.390946
3.530000 -5.106374     -2.193820	27.269010	-4.606374	-1.693820	27.769010
3.540000 -4.815119     -2.209209	26.655679	-4.315119	-1.709209	27.155679
3.550000 -4.554528     -2.251847	26.053014	-4.054528	-1.751847	26.553014
3.560000 -4.324260     -2.318005	25.462565	-3.824260	-1.818005	25.962565
3.570000 -4.123634     -2.404550	24.885497	-3.623634	-1.904550	25.385497
3.580000 -3.951726     -2.508935	24.322698	-3.451726	-2.008935	24.822698
3.590000 -3.807447     -2.629163	23.774860	-3.307447	-2.129163	24.274860
3.600000 -3.689618     -2.763741	23.242553	-3.189618	-2.263741	23.742553
3.610000 -3.597031     -2.911636	22.726272	-3.097031	-2.411636	23.226272
3.620000 -3.528491     -3.072217	22.226486	-3.028491	-2.572217	22.726486
3.630000 -3.482864     -3.245213	21.743664	-2.982864	-2.745213	22.243664
3.640000 -3.459099     -3.430660	21.278309	-2.959099	-2.930660	21.778309
3.650000 -3.456255     -3.628863	20.830976	-2.956255	-3.128863	21.330976
3.660000 -3.473516     -3.840354	20.402295	-2.973516	-3.340354	20.902295
3.670000 -3.510200     -4.065858	19.992989	-3.010200	-3.565858	20.492989
3.680000 -3.565765     -4.306262	19.603895	-3.065765	-3.806262	20.103895
3.690000 -3.639815     -4.562585	19.235983	-3.139815	-4.062585	19.735983
